,,,,,,,,,,,,
,1987,Webcast,Armageddon Blues,D.K. Moran,A broadcast accomplished over a data network.,Yes,Various,Webcasting,1995,N/A,Bits,
,1934,Electro-Telescope,The Mines of Haldar,Maurice G. Hugi,"A device that could clearly image space battles and space ships, even from a great distance.",No,N/A,Advanced telescope,N/A,Fictional concept,Bits,
,1987,Raisin,Nanotime,Bart Kosko,A small device like a hearing aid that fits inside the external part of the ear; combines an intelligent agent and wireless access to the network.,Yes,Various,Hearables,2010s,N/A,Atoms,
,1934,Homorium,The Last Men,"Frank Belknap Long, Jr.",A kind of nursery that could bring a human being to maturity in a single year.,No,N/A,Accelerated growth,N/A,Fictional concept,Atoms,
,1934,Liquid Mirror Telescope on Mars,Old Faithful,Raymond Z. Gallun,A large telescope using a spinning bowl of mercury as the mirror.,No,N/A,Liquid mirror telescope,N/A,Fictional concept,Atoms,
,1934,Laws Against Human Drivers,Photo Control,Bernard Brown,"The idea that autonomous vehicles should be the only cars on the road, for safety.",No,N/A,Self-driving cars,N/A,Fictional concept,Bits,
,1934,Evacuating Arms,Space Flotsam,Raymond Z. Gallun,Empty out the contents of an airlock exposed to space.,No,N/A,Airlock design,N/A,Fictional concept,Atoms,
,1934,Living Machines,The Mentanicals,Francis Flagg,Robots that are able to learn.,No,N/A,AI,N/A,Fictional concept,Bits,
,1934,Mentanical Communication,The Mentanicals,Francis Flagg,"Thinking, learning robots have a special means of communication.",No,N/A,Robot communication,N/A,Fictional concept,Bits,
,1934,Mentanicals,The Mentanicals,Francis Flagg,"Robots capable of mentation - i.e., thought.",No,N/A,AI,N/A,Fictional concept,Bits,
,1988,Automated Space Factories,Mona Lisa Overdrive,William Gibson,Manufacturing based in space.,Yes,Varda,N/A,N/A,N/A,Atoms,Varda
,1934,Ultrawave,Triplanetary,E.E. 'Doc' Smith,A means of faster-than-light (FTL) communication.,No,N/A,FTL communication,N/A,Fictional concept,Bits,
,1934,Bergenholm Drive,Triplanetary,E.E. 'Doc' Smith,A device that renders a spaceship free of inertia.,No,N/A,FTL travel,N/A,Fictional concept,Bits,
,1934,Aliens Speak English,The Mines of Haldar,Maurice G. Hugi,"The skeleton men of Mercury speak English, but have a good reason for it.",No,N/A,Alien language,N/A,Fictional concept,Bits,
,1988,Microfarm,Prelude to Foundation,Isaac Asimov,Food creation without soil.,Yes,Various,Vertical farming,2010s,N/A,Atoms,
,1934,Space Warp,Redmask of the Outlands,Nat Schachner,The very fabric of space-time.,No,N/A,Space-time,N/A,Scientific concept,Bits,
,1988,Air-Taxi,Prelude to Foundation,Isaac Asimov,A flying taxicab with autonomous features.,Yes,Various,Flying taxi,2020s,Uber Elevate,Atoms,
,1988,Book-Film,Prelude to Foundation,Isaac Asimov,A storage medium for books.,Yes,Various,E-reader,1998,Kindle,Bits,
,1934,Protective Shield,Triplanetary,E.E. 'Doc' Smith,An energy shield for one person.,No,N/A,Force field,N/A,Fictional concept,Bits,
,1988,SIN (Single Identification Number),Mona Lisa Overdrive,William Gibson,,Yes,Worldcoin,N/A,2023,N/A,Bits,
,1988,Projection Rig,Mona Lisa Overdrive,William Gibson,A portable holographic projector.,Yes,Various,Holographic projector,1990s,N/A,Atoms,
,1934,Synthetic Food Dispenser,Twilight,John W. Campbell,A machine that could make whatever food you wanted from basic elements.,No,N/A,Food synthesizer,N/A,Fictional concept,Atoms,
,1934,Machine City,Twilight,John W. Campbell,A city that is a self-maintaining whole entity.,No,N/A,Urban design,N/A,Fictional concept,Atoms,
,1988,Data Haven,Islands in the Net,Bruce Sterling,A place where data that cannot legally be kept can be stashed for later use; an offshore web host.,Yes,Various,Offshore hosting,1990s,N/A,Bits,
,1934,Robot-Surgeon,Rex,Harl Vincent,A perfect robot for perfected human beings.,No,N/A,Medical robotics,N/A,Fictional concept,Atoms,
,1988,Hovercraft,Mona Lisa Overdrive,William Gibson,A vehicle that moves about on a cushion of air.,Yes,Various,Hovercraft,1950s,N/A,Atoms,
,1933,Seleno-Cosmo-Tel,A Race Through Time,Donald Wandrei,Device to automatically avoid asteroids or other bodies.,No,N/A,N/A,N/A,Fictional concept,Bits,
,1988,Polycarbon Exo,Mona Lisa Overdrive,William Gibson,"Exoskeleton made of a strong, lightweight material.",Yes,Various,Exoskeleton,1960s,N/A,Atoms,
,1988,Sculpted Teeth,Mona Lisa Overdrive,William Gibson,Go beyond teeth whitening to shaped teeth - for a more modern smile.,Yes,Various,Cosmetic dentistry,1900s,N/A,Atoms,
,1933,Vibratium Wall Time Machine,Ancestral Voices,Nat Schachner,An element that is unstable in time makes time travel possible and enables the Grandfather Paradox.,No,N/A,N/A,N/A,Time machine,Atoms,
,1933,Ether Boat,Murder on the Asteroid,Eando Binder,A space craft.,No,N/A,N/A,N/A,Spaceship,Atoms,
,1933,Anadrenalin,A Race Through Time,Donald Wandrei,Has the opposite effect of adrenalin.,No,N/A,N/A,N/A,Fictional drug,Atoms,
,1988,Bank Chip,Mona Lisa Overdrive,William Gibson,"A ""smart"" credit card.",Yes,Various,Smart card,1970s,N/A,Bits,
,1933,Human Serial Number,Unto Us A Child Is Born,David H. Keller,A unique number tattooed on body of a person.,No,N/A,N/A,N/A,Dystopian concept,N/A,
,1933,Asteroid Rocket,Salvage in Space,Jack Williamson,An engine attached to an asteroid to drive it through space.,No,N/A,N/A,N/A,Asteroid propulsion,Atoms,
,1933,Transfer Cable,Dead Star Station,Jack Williamson,Move between two ships in space.,No,N/A,N/A,N/A,Spacecraft docking,Atoms,
,1933,Lunar Tunnel (Human Pendulum),Captive of the Crater,D.D. Sharp,"A tunnel through the center of the moon, and the man who fell through it.",No,N/A,N/A,N/A,Lunar infrastructure,Atoms,
,1988,Digital Running Shoes,Islands in the Net,Bruce Sterling,Shoes with a digital readout showing performance.,Yes,Nike,Nike+,2006,N/A,Atoms,
,1988,People-Mover,Wetware,Rudy Rucker,"A fixed mode of transporting people outside; and, they get to sit down.",Yes,Various,Moving walkway,1950s,N/A,Atoms,
,1988,Vizzyprint,Wetware,Rudy Rucker,A printer attached to a video phone.,Yes,Various,Printers,1970s,N/A,Atoms,
,1933,Conscious Retarded Animation,A Race Through Time,Donald Wandrei,"A kind of hibernation, but leaves the user fully conscious, but aging at an incredibly slow rate.",No,N/A,N/A,N/A,Suspended animation,Atoms,
,1933,Space Tug,Murder on the Asteroid,Eando Binder,A small vessel used to maneuver other ships.,No,N/A,N/A,N/A,Support spacecraft,Atoms,
,1933,Crystal Cylinder Ship,The Three Suns of Ev,Edwin K. Sloat,A transparent space ship in the shape of a cylinder.,No,N/A,N/A,N/A,Spaceship design,Atoms,
,1933,Drink the Fungi,The Three Suns of Ev,Edwin K. Sloat,A method of suicide or criminal punishment involving ingestion of spores.,No,N/A,N/A,N/A,Execution method,Atoms,
,1988,Dornier,Mona Lisa Overdrive,William Gibson,A small surveillance drone capable of hovering in midair.,Yes,Various,Quadcopter,2010s,N/A,Atoms,
,1988,House Voice,Mona Lisa Overdrive,William Gibson,A house-based system that mediates technologies (like phone) with a verbal interface directed to the inhabitants of the house.,Yes,Various,Smart speakers,2010s,"Alexa, Google Home",Bits,
,1988,Watchphone,Islands in the Net,Bruce Sterling,A combination cell phone and wrist watch.,Yes,Various,Smartwatch,2014,Apple Watch,Atoms,
,1988,Videoshades,Islands in the Net,Bruce Sterling,Sunglasses that let you watch what you want.,Yes,Various,AR glasses,2010s,N/A,Atoms,
,1988,Didge-Ital,Islands in the Net,Bruce Sterling,Digital music.,Yes,Various,Digital music,1980s,MP3s,Bits,
,1933,Historical Listening Machine,The Machine That Knew Too Much,A.T. Locke,Device can hear sounds from down through the ages.,No,N/A,N/A,N/A,Historical audio,Bits,
,1988,Inert Resin,Islands in the Net,Bruce Sterling,A special coating that eliminates maintenance on marine structures.,Yes,Various,Anti-fouling paint,1960s,N/A,Atoms,
,1988,Print-Book,Prelude to Foundation,Isaac Asimov,You’ve seen them.,Yes,N/A,N/A,N/A,N/A,Atoms,
,1988,Video-Glasses,Islands in the Net,Bruce Sterling,Special light-gathering elements allowed the end user to see omni-directionally.,Yes,Various,VR goggles,1990s,N/A,Atoms,
,1933,Landing on an Asteroid,Murder on the Asteroid,Eando Binder,An elaborate flight plan for landing a space ship on an asteroid.,No,N/A,N/A,N/A,Asteroid landing,Atoms,
,1988,Powered Print-Book,Prelude to Foundation,Isaac Asimov,"Part computer, part book.",Yes,Various,E-reader,1998,Kindle,Bits,
,1933,Gateway,Wanderer of Infinity,Harl Vincent,A device that opens a portal to another dimension.,No,N/A,N/A,N/A,Dimensional portal,Bits,
,1989,Flat Photo,Hyperion,Dan Simmons,A two-dimensional pictorial representation of a three-dimensional real space. A picture.,Yes,Photography,Photograph,1820s,Capturing light on paper,Atoms,
,1933,Spaceways,Shambleau,C.L. Moore,A set route though space.,No,N/A,N/A,N/A,Space routes,Bits,
,1933,Granton Motor,Into the Meteorite Orbit,Frank K. Kelly,Spacecraft propulsion system based on gravital radiation.,No,N/A,N/A,N/A,Spaceship propulsion,Atoms,
,1989,Datasphere,Hyperion,Dan Simmons,"The entirety of computers and their information linked together, typically on a planet, in concept.",Yes,Tech industry,Internet,1960s,Global network of networks,Bits,
,1933,Vibra-Transmitter (Teleportation),Into the Meteorite Orbit,Frank K. Kelly,An early use of the notion of matter transmission.,No,N/A,N/A,N/A,Teleporter,Atoms,
,1933,Tubular Space-Gangway,The Star-Roamers,Edmond Hamilton,A means of traversing the short distance between two ships in space.,No,N/A,N/A,N/A,Spacecraft docking,Atoms,
,1989,Worldweb All Thing,Hyperion,Dan Simmons,Network connects billions of people in real time.,Yes,Tech industry,Social media,2000s,Global platforms like Facebook,Bits,
,1989,Internet Addiction,Hyperion,Dan Simmons,A state in which human beings experience addiction to computer access and data streams.,Yes,Psychology,Internet addiction,1990s,Problematic overuse of the internet,N/A,
,1933,Meteor Miner,Salvage in Space,Jack Williamson,"Someone who roams the solar system, hunting for metal in meteors.",No,N/A,N/A,N/A,Asteroid mining,Atoms,Astroforge
,1989,Credit Wake,Hyperion,Dan Simmons,The electronic trail of our transactions across the Net.,Yes,Finance,Credit history,1950s,Record of credit use,Bits,
,1933,Magnetic Anchor,Dead Star Station,Jack Williamson,A means of affixing an anchor point on a spacecraft hull.,No,N/A,N/A,N/A,Spacecraft design,Atoms,
,1933,Helix Gun,Salvage in Space,Jack Williamson,A device for capturing ferrous meteors.,No,N/A,N/A,N/A,Asteroid capture,Atoms,
,1933,Flip to Brake,Murder on the Asteroid,Eando Binder,Maneuver to put the tail end (with rocket output) in the forward direction of travel to use for lowering velocity.,No,N/A,N/A,N/A,Spaceship maneuver,Atoms,
,1933,Space-Sailor,The Star-Roamers,Edmond Hamilton,A spaceman; someone who makes his living by voyaging in space.,No,N/A,N/A,N/A,Space traveler,Atoms,
,1933,Etheric Propulsion-Vibrations,The Star-Roamers,Edmond Hamilton,Faster-than-light travel.,No,N/A,N/A,N/A,FTL travel,Atoms,
,1989,Voxbox,Tekwar,William Shatner,An intelligent home agent.,Yes,Tech industry,Smart speaker,2010s,Voice assistants like Alexa,Bits,
,1933,Iron Man Robot With Human Brain,Iron Man,Paul Ernst,A huge robot with a tub containing a human brain.,No,N/A,N/A,N/A,Cyborg,Atoms,
,1933,Checker-City,The Star-Roamers,Edmond Hamilton,A city planned as a checker-board of alternating vegetation and buildings.,No,N/A,N/A,N/A,Urban planning,Atoms,
,1933,Corporol,A Race Through Time,Donald Wandrei,Preserves and maintains the body.,No,N/A,N/A,N/A,Longevity drug,Atoms,
,1933,Cosmo-Craft,A Race Through Time,Donald Wandrei,A spacecraft for traveling through time and space.,No,N/A,N/A,N/A,Time machine,Atoms,
,1989,Wrist Command,Tides of Light,Gregory Benford,A wearable communications device; the logical endpoint of mobile computing.,Yes,Tech industry,Smartwatch,2010s,Wearable computers on the wrist,Bits,
,1989,Schrön Loop,Hyperion,Dan Simmons,Small data storage device; a USB chip that stores terabytes.,Yes,Tech industry,USB flash drive,2000s,Portable data storage device,Bits,
,1990,Personal Cache,Earth,David Brin,An online data repository used to store personal data.,Yes,Tech industry,Personal cloud storage,2000s,Like Dropbox or Google Drive,Bits,
,1933,Belt Automatic-Equalizers,The Star-Roamers,Edmond Hamilton,The wearer's experience of gravity will be just like Earth's.,No,N/A,N/A,N/A,Artificial gravity,Atoms,
,1932,Sunward,The Space Rover,Edwin K. Sloat,The direction leading toward the center of the solar system.,No,-,-,-,Conceptual idea,Atoms,
,1932,Daisy Projector,The Derelicts of Ganymede,John W. Campbell,Beam of energy penetrates the Heaviside layer to enable communication from planet to planet.,No,-,-,-,Fictional concept,Atoms,
,1932,Ether-Traffic,The Duel on the Asteroid,P. Schuyler Miller (w/D. McDermott,The communications spectrum of the solar system.,No,-,-,-,Conceptual idea,Bits,
,1932,Bone-Building Compounds,A Conquest of Two Worlds,Edmond Hamilton,Combat heavy gravity on other planets by building greater bone density in workers and colonists.,No,-,-,-,Fictional concept,Atoms,
,1990,Citizen Journalism,Earth,David Brin,The notion that ordinary people can make use of technological tools like cellphone cameras and the Internet to provide information.,Yes,Public,Citizen journalism,1990s,Grassroots reporting,Bits,
,1990,Autosecretary (Autosec),Earth,David Brin,A software agent able to accept your query and then seach the public net for related information.,Yes,Tech industry,Virtual assistant,2010s,AI helpers like Siri,Bits,
,1990,Vivisector,Earth,David Brin,"A program that takes another computer program apart, while it's running, to see what it does.",Yes,Tech industry,Debugger,1940s,Inspect program execution,Bits,
,1932,Earth Normal,The Pygmy Planet,Jack Williamson,Using the earth standard.,No,-,-,-,Measurement standard,Atoms,
,1990,Garbage Mine,Earth,David Brin,The idea that recycling can spawn entirely new industries.,Yes,Industry,Recycling,1960s,Repurposing waste materials,Atoms,
,1932,Government Machine,Mechanocracy,Miles J. Breuer,"The automata that constitute the entire government, all in one building.",No,-,-,-,Fictional concept,Atoms,
,1990,Oxygen Hip Flask,Earth,David Brin,"A small, portable source of pure oxygen for breathing.",Yes,Industry,Oxygen canister,1900s,Portable supplemental O2,Atoms,
,1990,Filter Program,Earth,David Brin,Using programs to filter Internet results; a person need see only what they want to see.,Yes,Tech industry,Internet filters,1990s,Block unwanted content,Bits,
,1990,E-Document Distribution,Earth,David Brin,A method of wirelessly distributing a document to a large group of people in an ad hoc setting.,Yes,Tech industry,Wireless sharing,2000s,Like Apple AirDrop,Bits,
,1932,Water Pool Cushions Acceleration,The Derelicts of Ganymede,John W. Campbell,The use of water to cushion and protect against extreme ship accelerations.,No,-,-,-,Fictional concept,Atoms,
,1932,Atomic Pistol,Mutiny on Mercury,Clifford Simak,Reduces the target to atomic dust.,No,-,-,-,Fictional concept,Atoms,
,1932,Ship's Magnetic Plates (Magnetic Mooring),Asteroid of Gold,Clifford Simak,Keeps a mining ship attached to the surface of an asteroid.,No,-,-,-,Fictional concept,Atoms,
,1932,Asteroid Mining (Blasting),Asteroid of Gold,Clifford Simak,Setting charges on an asteroid.,No,-,-,-,Fictional concept,Atoms,Astroforge
,1990,Bee Zapper,Earth,David Brin,A laser-based insect remover.,Yes,Consumer goods,Bug zapper,1960s,Electric insect control,Atoms,
,1990,Portable Ident-Plate,Earth,David Brin,"A small, thin device that will capture biometric data from a person's finger.",Yes,Tech industry,Fingerprint scanner,1960s,Biometric identification,Bits,
,1932,Negative Gravity Field,50th Century Revolt,A.G. Stangland,Antigravity effect produced for space ship propulsion.,No,-,-,-,Fictional concept,Atoms,
,1932,Electro-Magnet Anchor,The Space Rover,Edwin K. Sloat,Attach a line to a spacecraft hull.,No,-,-,-,Fictional concept,Atoms,
,1990,Home Manager,Queen of Angels,Greg Bear,A device that responds to verbal or other commands; serves as an intelligent telephone answering machine and other tasks.,Yes,Tech industry,Smart home hub,2010s,Home automation systems,Bits,
,1932,Battle Sphere,The Space Rover,Edwin K. Sloat,An armored space ship using the simplest geometric shape.,No,-,-,-,Fictional concept,Atoms,
,1932,Space-Armor,Revolt of the Star Men,Raymond Z. Gallun,Special shielding worn against rays and explosives.,No,-,-,-,Fictional concept,Atoms,
,1932,Magnet Grapnel,The Space Rover,Edwin K. Sloat,Used to pull another vessel closer when boarding in space.,No,N/A,N/A,N/A,Fictional concept,Atoms,
,1932,Rotating Hollow Planetoid Habitat,Electronic Siege,John W. Campbell,"An asteroid (or planetoid) hollowed out, spun for artificial gravity, used as a habitat.",No,N/A,N/A,N/A,Space habitat,Atoms,
,1990,Tracking Bracelet,Shadowspeer,Patricia Jo Clayton,A security device armed with explosives.,Yes,Criminal justice,Ankle monitor,1980s,Tracks location of person,Bits,
,1932,Scent-Organ,Brave New World,Aldous Huxley,A device that output specified odors.,No,N/A,N/A,N/A,Fictional concept,Atoms,
,1932,Laboratory Planet,The Pygmy Planet,Jack Williamson,A toy planet created in a laboratory; a fully functional world in miniature.,No,N/A,N/A,N/A,Planet simulation,Atoms,
,1932,Violet Shrink Ray,The Pygmy Planet,Jack Williamson,A miniaturization ray.,No,N/A,N/A,N/A,Shrink ray,Bits,
,1932,Negrian Death Ray,Invaders From The Infinite,John W. Campbell,A ray that causes the cessation of life processes.,No,N/A,N/A,N/A,Death ray,Bits,
,1932,Quartzite Leak Foil,The Great Dome of Mercury,Leo Zagat,Special material for space dome leaks.,No,N/A,N/A,N/A,Constructing space habitats,Atoms,
,1932,Time-Space Television,Water-Bound World,Harl Vincent,A device for seeing into the past.,No,N/A,N/A,N/A,Time viewer,Bits,
,1990,Reading Plaque,Earth,David Brin,A tablet-sized display for reading.,Yes,Tech industry,eReader,1990s,Early electronic book devices,Bits,
,1990,Lawyer Program,Earth,David Brin,Software that could listen to legal argument.,Yes,Legal tech,AI lawyer,2010s,Chatbots for legal guidance,Bits,
,1932,Surta,The Great Dome of Mercury,Leo Zagat,A base material for synthetic food.,No,N/A,N/A,N/A,Food synthesis,Atoms,
,1990,Predictions Registry,Earth,David Brin,An organization that keeps track of predictions made by individuals.,Yes,Tech,Prediction Markets,2010s,Fictional concept in the novel,Bits,
,1932,Gravity Beam,"Wandl, The Invader",Ray Cummings,"An conical attractive ray, it pulls ships to their doom.",No,N/A,N/A,N/A,Tractor beam,Bits,
,1990,Data-Retrieval Programs,Earth,David Brin,Programs that searched the Net for specific information.,Yes,Tech industry,Search engine,1990s,Find info on the web,Bits,
,1932,Space-Boat,Revolt of the Star Men,Raymond Z. Gallun,A small space-worthy craft for use in emergencies.,No,N/A,N/A,N/A,Space shuttle,Atoms,
,1932,Neo-Crystal,Master of the Asteroid,Clark Ashton Smith,Unbreakable transparent window material.,No,N/A,N/A,N/A,Transparent alloy,Atoms,
,1932,Space-Tanned,Slaves of Mercury,Warren Hammond,The characteristic darkening of the men of the spaceways.,No,N/A,N/A,N/A,Space travel,N/A,
,1932,Sol-Ido,Water-Bound World,Harl Vincent,The universal language of interplanetary travelers.,No,N/A,N/A,N/A,Interplanetary language,N/A,
,1932,Manufactured Planet,The Heritage of the Earth,Harley S. Aldinger,Is that a moon - or a space station?,No,N/A,N/A,N/A,Artificial planet,Atoms,
,1990,Polar Ice,The Ring of Charon,Roger MacBride Allen,Water ice at the poles of the Moon.,Yes,Astronomy,Lunar ice,1990s,Detected by space probes,Atoms,
,1991,Patient Bath Robot,Roujin Z,Katsuhiro Otomo,Robot gives patient a bath.,Yes,Toyota,Robotic bath assistant,2010,Concept proven in trials,Atoms,
,1991,Stimsuit,Heavy Time,C.J. Cherryh,An elastic suit worn to decrease the effects of micro-gravity in space.,Yes,NASA,Anti-gravity suit,2000,Tested on ISS,Atoms,
,1991,Tiersian Therapy,Red Orc's Revenge,Philip Jose Farmer,A therapeutic discipline in which the patient chooses a character from a book and then attempts to be that character.,Yes,Private therapists,Role playing therapy,1995,Gaining popularity,Atoms,
,1932,Protolectric Gun,Electronic Siege,John W. Campbell,Fires twin beams of protons and electrons.,No,N/A,N/A,N/A,Ray gun,Bits,
,1991,Law Expert System (LEX),The Moat,Greg Egan,Software capable of rendering a legal opinion.,Yes,IBM,Watson Legal,2016,In limited use,Bits,
,1991,Screening Software,The Moat,Greg Egan,Rules-based software trained to eliminate spam email.,Yes,Microsoft,Outlook Spam Filter,1997,Now standard,Bits,
,1932,Isolation Barrage,"Wandl, The Invader",Ray Cummings,Device prevents eavesdropping.,No,N/A,N/A,N/A,Communication blocking,Bits,
,1991,Teaching Chair,Rammer,Larry Niven,No-frills teaching machine.,Yes,Multiple,Intelligent tutors,2010,Growing adoption,Atoms,
,1991,Roujin Z-0001 Robotic Bed,Roujin Z,Katsuhiro Otomo,A fully automated hospital bed and transport robot.,Yes,Toyota,Robotic hospital bed,2015,In trials,Atoms,
,1991,Flatscreen Movie,Orbital Resources,John Barnes,"Like holographic or three-dimensional recordings, but showing only two dimensions.",Yes,Multiple,2D movies,1890s,Standard today,Bits,
,1932,Weather Machine,Slaves of Mercury,Nat Schachner,A device for controlling the weather.,No,N/A,N/A,N/A,Weather control,Bits,
,1992,DreamTime Scleral Contact Lenses,The California Voodoo Game,Larry Niven (w/S. Barnes,Full-size contact lenses that can provide an augmented reality view.,Yes,Microsoft,HoloLens,2016,Developer version sold,Atoms,
,1932,Diskoid,Slaves of Mercury,Nat Schachner,A huge flying saucer.,No,N/A,N/A,N/A,Flying saucer,Atoms,
,1932,Polarization Apparatus,Slaves of Mercury,Nat Schachner,A device that caused a space ship to repel the Earth and send a space ship on its way.,No,N/A,N/A,N/A,Spaceship propulsion,Bits,
,1992,Disney Therapy,Steel Beach,John Varley,"Letting people retreat to a simpler time, for their mental health.",Yes,Disney,Disney parks,1955,Popular destination,Bits,
,1932,Smoke Jets (Air Leak Detection),The Great Dome of Mercury,Leo Zagat,A means of determining the location of air leaks in a building built on an airless moon.,No,N/A,N/A,N/A,Constructing space habitats,Atoms,
,1932,Sun-Tube,Slaves of Mercury,Nat Schachner,A slicing ray of death!,No,N/A,N/A,N/A,Death ray,Bits,
,1932,Antigravity,The Vanguard of Neptune,J.M. Walsh,A force opposed to gravity.,No,N/A,N/A,N/A,Anti-gravity propulsion,Atoms,
,1992,Reality Graphics,A Fire Upon The Deep,Vernor Vinge,One-stop design - the final design is the object.,Yes,Autodesk,3D printing,1980s,Can print designs,Bits,
,1932,Attraction Ray,Pirates of the Gorm,Nat Schachner,"In effect, a tractor beam.",No,N/A,N/A,N/A,Tractor beam,Atoms,
,1932,Electro-Bullet,Pirates of the Gorm,Nat Schachner,Fired by an electro-gun.,No,N/A,N/A,N/A,Ray gun,Atoms,
,1992,Nanobot,Steel Beach,John Varley,A robot constructed with nanotechnology.,Yes,Multiple,Medical nanobots,2000,Research ongoing,Atoms,
,1932,Electro-Gun,Pirates of the Gorm,Nat Schachner,It shoots electro-bullets.,No,N/A,N/A,N/A,Ray gun,Atoms,
,1992,Timeslip,Red Mars,Spider Robinson,"When humans keep time on Mars, they must work with the extra forty minutes in each day.",Yes,NASA,Mars time,2021,Adjusted clocks,Bits,
,1992,Burbclave,Snow Crash,Neal Stephenson,Contraction of suburban enclave; an extension of today's gated communities.,Yes,Developers,Gated communities,1970s,Common in US,Atoms,
,1932,Intergalactic,Invaders From The Infinite,John W. Campbell,Going between galaxies.,No,N/A,N/A,N/A,Intergalactic travel,N/A,
,1992,Metaverse,Snow Crash,Neal Stephenson,A virtual universe.,Yes,Meta,Metaverse,2022,VR world,Bits,
,1932,Search Beams,Slaves of Mercury,Nat Schachner,"Penetrating rays that disclose the contents of rooms, ships, etc.",No,N/A,N/A,N/A,Scanning technology,Atoms,
,1992,Data Goggles,Snow Crash,Neal Stephenson,Eyewear connected to a computer provides total immersion in the matrix.,Yes,Multiple,VR headsets,2010,Many brands,Atoms,
,1932,Space-Drive,Invaders From The Infinite,John W. Campbell,A means of providing propulsion for a spacecraft.,No,N/A,N/A,N/A,Spaceship propulsion,Atoms,
,1992,CIC Virtual Earth,Snow Crash,Neal Stephenson,A software application that presents detailed information about the Earth.,Yes,Google,Google Earth,2005,Online and apps,Bits,
,1932,Ostler Insulation Beam,The Radium World,Frank K. Kelly,A beam of energy stretching from one planet to another that protects space craft from radiation.,No,N/A,N/A,N/A,Spaceship shielding,Bits,
,1992,Metavirus (Digital Metavirus),Snow Crash,Neal Stephenson,"Binary code that can infect computers or even hackers, through the binary nerve.",Yes,Multiple,Computer viruses,1970s,Ongoing threat,Bits,
,1992,Avatar,Snow Crash,Neal Stephenson,A computer-enhanced doppelganger; a computer-generated image that takes your place in a three-dimensional online encounter.,Yes,Meta,Meta avatars,2022,Part of Metaverse,Bits,
,1932,Vacuum Cylinder,"Wandl, The Invader",Ray Cummings,"Traveling first class, but like mail, in a tube system.",No,N/A,N/A,N/A,Space travel,Atoms,
,1932,Super-Photon,Invaders From The Infinite,John W. Campbell,Three photons in one.,No,N/A,N/A,N/A,Faster-than-light communication,Bits,
,1932,Hypnopædia (Sleep-Teaching),Brave New World,Aldous Huxley,The idea that a person can learn explicit subject matter while sleeping.,No,N/A,N/A,N/A,Subconscious learning,Bits,
,1932,Artificial Womb,Brave New World,Aldous Huxley,"A room in which a human embryo waits for the necessary months as a fetus, preparing for birth (decanting).",No,N/A,N/A,N/A,Artificial gestation,Atoms,
,1992,Hypercard,Snow Crash,Neal Stephenson,A virtual business card; what one avatar might hand another to introduce themselves.,Yes,Meta,Meta profiles,2022,Part of Metaverse,Bits,
,1932,Spaceboat,Waves of Compulsion,Raymond Z. Gallun,Runabout for outer space.,No,N/A,N/A,N/A,Space shuttle,Atoms,
,1992,U-Stor-It,Snow Crash,Neal Stephenson,A storage unit converted for use as an apartment.,Yes,Storage companies,Storage rentals,1960s,Alternative housing,Atoms,
,1992,Avatar Construction Set,Snow Crash,Neal Stephenson,A collection of software that allows the building of a complete avatar.,Yes,Meta,Meta avatar editor,2022,Part of Metaverse,Bits,
,1992,Padloid,Steel Beach,John Varley,"A tawdry news publication on a PDA, or notepad, device.",Yes,Multiple,Tablets,2010,Replaced papers,Atoms,
,1932,Telectroscope,Invaders From The Infinite,John W. Campbell,A much better telescope than yours.,No,N/A,N/A,N/A,Advanced telescope,Bits,
,1932,Pent House,The Pent House,David H. Keller,An island in the sky - a hermetically sealed skyscraper isolated entirely from its surroundings.,No,N/A,N/A,N/A,Sealed habitat,Atoms,
,1932,Pneumatic-Tube Zone,Mechanocracy,Miles J. Breuer,The portion of a city that is served by direct tubes to each dwelling.,No,N/A,N/A,N/A,Pneumatic tube delivery,Atoms,Pipedream
,1932,Alpha Plus,Brave New World,Aldous Huxley,Intervening in the physical development of humans can result in enhancements.,No,N/A,N/A,N/A,Genetic engineering,Atoms,
,1992,Dataset,A Fire Upon The Deep,Vernor Vinge,A portable computer with multiple screens and capabilities.,Yes,Microsoft,Surface Pro,2013,Touchscreen laptop,Atoms,
,1932,Space Freighter,The Space Rover,Edwin K. Sloat,A large spacecraft used for heavy cargo; can lift off from the Earth or other planets.,No,N/A,N/A,N/A,Cargo spacecraft,Atoms,
,1993,Translation Program,Deep Eddy,Bruce Sterling,"A computer program that translates speech from one language to another, in real time, to aid in conversation.",Yes,Various,Real-time translation,2010s,Google Translate,Bits,
,1993,Spex (Spexware),Deep Eddy,Bruce Sterling,Video glasses with computer assistance.,Yes,Various,AR glasses,2010s,N/A,Atoms,
,1993,Wende,Deep Eddy,Bruce Sterling,"A change, a turning point, a reversal of culture and politics.",Yes,Humanity,N/A,N/A,N/A,Bits,
,1932,Jump,Invaders From The Infinite,John W. Campbell,"Instantaneous movement over vast distances, points many light-years apart.",No,N/A,N/A,N/A,Teleportation,Atoms,
,1932,Centrifugal Bumble-Puppy,Brave New World,Aldous Huxley,Futuristic children's game.,No,N/A,N/A,N/A,Fictional game,N/A,
,1932,Gravity-Plates,The Bluff of the Hawk,Anthony Gilmore,"Reliable, controllable gravity force.",No,N/A,N/A,N/A,Artificial gravity,Atoms,
